id,项目名称,网址,zbkzj,k1,kbjj,k2,Date,整数位,小数位,下浮率,rule2,rule2_result,rule3,rule3_result
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/20/art_1229661852_132162.html,4607206.002,0,4068162.9,0,2020/10/20,100,0,11.7,7.899999999999999,3.8000000000000007,8.44,3.26
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/29/art_1229661989_137750.html,4611960.147,0,4072360.81,0,2020/9/29,100,0,11.7,7.990000000000002,3.7099999999999973,7.92,3.7799999999999994
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/20/art_1229662124_161947.html,4614786.002,0,4097929.97,0,2021/10/20,100,0,11.2,8.1,3.0999999999999996,8.12,3.08
A3311011160011568001001,丽水经济开发区中学校舍修缮项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/26/art_1229661812_188068.html,4618419.002,0,4211998.13,0,2022/7/26,100,0,8.8,8.139999999999999,0.6600000000000019,8.25,0.5500000000000007
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/13/art_1229662157_160678.html,4636425.005,0,4223783.18,0,2019/12/13,100,0,8.9,8.1,0.8000000000000007,8.07,0.8300000000000001
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/3/art_1229662056_140674.html,4643188.998,0,4169583.72,0,2020/6/3,100,0,10.2,7.930000000000001,2.2699999999999987,9.03,1.17
A3311011160010900001001,庆元县屏都综合新区生物科技（食用菌）产业园土石方工程三标段开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/2/art_1229662056_187708.html,4645850.0,0,4232369.35,0,2022/3/2,100,0,8.9,8.13,0.7699999999999996,8.86,0.040000000000000924
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/25/art_1229661812_158372.html,4656156.002,0,4111385.75,0,2021/2/25,100,0,11.7,8.08,3.619999999999999,9.08,2.619999999999999
A3311011160011794,丽水学院松阳校区景观绿化工程,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188431.html,4665268.995,0,4133428.33,0,2022/11/14,100,0,11.4,8.23,3.17,8.54,2.860000000000001
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/9/art_1229662190_173568.html,4681325.333,0,4353632.56,0,2020/11/9,100,0,7.0,7.9899999999999975,0.9899999999999975,8.31,1.3100000000000005
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/23/art_1229662089_160522.html,4684356.637,0,4248711.47,0,2020/10/23,100,0,9.3,8.11,1.1900000000000013,8.61,0.6900000000000013
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/20/art_1229661989_137325.html,4685373.998,0,4137185.24,0,2020/8/20,100,0,11.7,8.09,3.6099999999999994,8.34,3.3599999999999994
A3311011160012848,青田县东山老村区块生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/5/15/art_1229661956_211524.html,4689001.987,0,4271680.81,0,2023/5/15,100,0,8.9,8.150000000000002,0.7499999999999982,8.1,0.8000000000000007
A3311011160010613,0,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229662190_173684.html,4690528.0,0,4315285.76,0,2021/11/16,100,0,8.0,7.990000000000001,0.009999999999998899,8.85,0.8499999999999996
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229661923_139296.html,4711095.998,0,4343630.51,0,2020/6/22,100,0,7.8,8.15,0.35000000000000053,9.09,1.29
A3311011160012770,丽水日报印刷厂改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/14/art_1229661812_202506.html,4717355.0,0,4255054.21,0,2023/4/14,100,0,9.8,7.8999999999999995,1.9000000000000012,8.9,0.9000000000000004
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/25/art_1229661852_132215.html,4728971.493,0,4274990.23,0,2021/11/25,100,0,9.6,8.160000000000002,1.4399999999999977,7.95,1.6499999999999995
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/10/art_1229661852_132191.html,4739287.36,0,4236922.9,0,2021/6/10,100,0,10.6,7.94,2.6599999999999993,7.99,2.6099999999999994
A3311011160011416,丽水护士学校西侧道路工程,http://lssggzy.lishui.gov.cn/art/2022/6/29/art_1229661812_188583.html,4743826.757,0,4212518.16,0,2022/6/29,100,0,11.2,8.060000000000002,3.139999999999997,8.69,2.51
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/5/27/art_1229662124_159536.html,4756220.0,0,4351941.3,0,2019/5/27,100,0,8.5,8.269999999999996,0.23000000000000398,8.23,0.2699999999999996
A3311011160011460001001,大港头垃圾中转站项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/5/art_1229661852_187908.html,4771762.0,0,4461597.47,0,2022/7/5,100,0,6.5,8.030000000000001,1.5300000000000011,8.85,2.3499999999999996
A3311011160011098001001,遂昌县上江区块（飞龙路沿线）环境整治提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/6/art_1229662124_187682.html,4776037.567,0,4279329.66,0,2022/5/6,100,0,10.4,8.05,2.3499999999999996,8.73,1.67
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/19/art_1229661956_138168.html,4776148.997,0,4331967.14,0,2020/10/19,100,0,9.3,8.03,1.2700000000000014,8.19,1.1100000000000012
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/19/art_1229661923_138979.html,4777552.002,0,4438345.81,0,2020/5/19,100,0,7.1,7.9,0.8000000000000007,8.96,1.8600000000000012
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/18/art_1229662157_160944.html,4803407.004,0,4409527.63,0,2020/5/18,100,0,8.2,7.969999999999999,0.23000000000000043,9.04,0.8399999999999999
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/6/art_1229662124_161028.html,4814841.0,0,4477802.13,0,2020/11/6,100,0,7.0,8.14,1.1400000000000006,8.28,1.2799999999999994
A3311011160012915,缙云县乡镇街道生态公墓建设工程-新湖片区骨灰堂建设项目,http://lssggzy.lishui.gov.cn/art/2023/5/23/art_1229662089_212408.html,4819949.416,0,4453633.26,0,2023/5/23,100,0,7.6,8.069999999999997,0.4699999999999971,8.33,0.7300000000000004
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/20/art_1229661812_158117.html,4828727.706,0,4336197.48,0,2020/11/20,100,0,10.2,7.979999999999998,2.2200000000000015,8.33,1.8699999999999992
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/15/art_1229662124_160759.html,4832872.0,0,4446242.24,0,2020/10/15,100,0,8.0,8.240000000000002,0.240000000000002,8.38,0.3800000000000008
A3311011160011605001001,景宁畲族自治县实验二小食堂改扩建工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229662190_187821.html,4843221.302,0,4465450.04,0,2022/8/31,100,0,7.8,8.18,0.3799999999999999,8.66,0.8600000000000003
A3311011160011200001001,松阳县西屏街道二村股份经济合作社综合楼开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/14/art_1229662157_187891.html,4850289.003,0,4525319.64,0,2022/6/14,100,0,6.7,8.12,1.419999999999999,8.11,1.4099999999999993
A3311011160010593001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/7/art_1229661812_160999.html,4858330.0,0,4474521.93,0,2021/12/7,100,0,7.9,8.1,0.1999999999999993,8.63,0.7300000000000004
A3311011160011926,南明山街道精品村庄建设工程-叶村村,http://lssggzy.lishui.gov.cn/art/2022/10/17/art_1229661812_188413.html,4859836.999,0,4534227.92,0,2022/10/17,100,0,6.7,8.09,1.3899999999999997,9.03,2.329999999999999
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/7/art_1229661812_158328.html,4864317.004,0,4416799.84,0,2021/2/7,100,0,9.2,8.07,1.129999999999999,8.5,0.6999999999999993
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/11/art_1229662190_173570.html,4867578.142,0,4531715.25,0,2021/6/11,100,0,6.9,8.03,1.129999999999999,9.06,2.16
A3311011160011345,遂昌县牡丹亭路（好川公园至建材市场段）两侧整治提升工程,http://lssggzy.lishui.gov.cn/art/2022/6/16/art_1229662124_188387.html,4887600.39,0,4506367.56,0,2022/6/16,100,0,7.8,8.09,0.29000000000000004,7.96,0.16000000000000014
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/1/31/art_1229661812_157336.html,4893656.681,0,4570675.34,0,2019/1/31,100,0,6.6,8.06,1.4600000000000009,8.05,1.450000000000001
A3311011160012897,遂昌县湖山集镇老旧小区改造项目——基础设施配套工程,http://lssggzy.lishui.gov.cn/art/2023/5/16/art_1229662124_211017.html,4895815.387,0,4362171.51,0,2023/5/16,100,0,10.9,8.240000000000004,2.6599999999999966,8.14,2.76
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/17/art_1229661812_158234.html,4898996.004,0,4560965.28,0,2020/12/17,100,0,6.9,8.020000000000001,1.120000000000001,8.1,1.1999999999999993
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/10/art_1229662124_159332.html,4901163.081,0,4533575.85,0,2019/9/10,100,0,7.5,8.06,0.5600000000000005,8.33,0.8300000000000001
A3311011160011044001001,丽水南城七百秧街路面修复工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/14/art_1229661812_187750.html,4902955.996,0,4432272.22,0,2022/4/14,100,0,9.6,8.13,1.4699999999999989,8.92,0.6799999999999997
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/14/art_1229661812_160216.html,4920750.0,0,4497565.5,0,2021/10/14,100,0,8.6,7.98,0.6199999999999992,8.66,0.0600000000000005
A3311011160011042001001,沙溪村民俗街区项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/28/art_1229661852_187720.html,4921081.0,0,4527394.52,0,2022/4/28,100,0,8.0,8.01,0.009999999999999787,8.89,0.8900000000000006
A3311011160011216001001,舒洪小学风雨操场工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/19/art_1229662089_187691.html,4923210.417,0,4489967.9,0,2022/5/19,100,0,8.8,7.9700000000000015,0.8299999999999992,8.07,0.7300000000000004
A3311011160011718001001,大港头镇节地生态安葬点项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/23/art_1229661852_188057.html,4926303.004,0,4443525.31,0,2022/8/23,100,0,9.8,7.990000000000002,1.8099999999999987,8.28,1.5200000000000014
A3311011160011875001001,风貌区沿线村容村貌整治提升-龙洋乡开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/17/art_1229662124_188139.html,4934431.044,0,4490332.25,0,2022/9/17,100,0,9.0,7.99,1.0099999999999998,8.58,0.41999999999999993
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/7/4/art_1229662124_159721.html,4935810.0,0,4634725.59,0,2019/7/4,100,0,6.1,7.990000000000002,1.8900000000000023,8.63,2.530000000000001
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/3/30/art_1229662089_160903.html,4936326.209,0,4492056.85,0,2021/3/30,100,0,9.0,8.120000000000001,0.879999999999999,7.93,1.0700000000000003
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/3/29/art_1229661812_158646.html,4936340.0,0,4378533.58,0,2021/3/29,100,0,11.3,7.970000000000001,3.33,8.05,3.25
A3311011160012091001001,青田腊口镇大搬快聚安置点基础设施工程（龙山头农产品加工园一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/24/art_1229661956_188534.html,4943762.439,0,4459273.72,0,2022/10/24,100,0,9.8,7.959999999999999,1.8400000000000016,8.08,1.7200000000000006
A3311011160012529,畲族风情康养度假综合体基础配套工程(景宁畲族自治县畲族风情康养度假综合体饮用水工程),http://lssggzy.lishui.gov.cn/art/2023/2/6/art_1229662190_193815.html,4951277.751,0,4490808.92,0,2023/2/6,100,0,9.3,7.960000000000001,1.3399999999999999,8.04,1.2600000000000016
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/18/art_1229661852_132212.html,4951809.0,0,4456628.1,0,2021/11/18,100,0,10.0,8.229999999999999,1.7700000000000014,8.58,1.42
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/13/art_1229662056_139520.html,4956928.0,0,4411665.92,0,2019/8/13,100,0,11.0,8.229999999999999,2.7700000000000014,8.94,2.0600000000000005
A3311011160011854,2022-2025年农村生活污水治理设施提升改造项目（2022年农村生活污水治理设施提升改造项目--遂昌县金竹镇夏东村至金竹村、王川村云内生活污水处理设施提升改造）,http://lssggzy.lishui.gov.cn/art/2022/9/16/art_1229662124_188329.html,4958618.917,0,4626391.45,0,2022/9/16,100,0,6.7,8.07,1.37,9.03,2.329999999999999
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/3/3/art_1229662056_141708.html,4961007.996,0,4628620.46,0,2021/3/3,100,0,6.7,8.060000000000002,1.360000000000002,9.14,2.4400000000000004
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/10/art_1229662056_140153.html,4997158.997,0,4532423.21,0,2020/1/10,100,0,9.3,8.1,1.200000000000001,8.96,0.33999999999999986
A3311011160010761001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/31/art_1229662124_162582.html,5017625.507,0,4556003.96,0,2021/12/31,100,0,9.2,8.180000000000001,1.0199999999999978,9.02,0.17999999999999972
A3311011160010949001001,云和县老旧小区（浮云小区）改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/15/art_1229661989_187845.html,5021704.321,0,4509490.48,0,2022/3/15,100,0,10.2,8.080000000000002,2.1199999999999974,8.7,1.5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/24/art_1229662124_161342.html,5023652.996,0,4712186.51,0,2020/12/24,100,0,6.2,8.22,2.0200000000000005,7.97,1.7699999999999996
A3311011160011859001001,青田县鹤城街道北岸村、平演村饮用水达标提标工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229661956_188517.html,5027692.614,0,4635532.59,0,2022/9/13,100,0,7.8,8.219999999999999,0.41999999999999904,8.3,0.5000000000000009
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/22/art_1229662089_159855.html,5054304.781,0,4619634.57,0,2020/4/22,100,0,8.6,8.140000000000002,0.4599999999999973,8.3,0.29999999999999893
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/21/art_1229661923_139909.html,5057557.001,0,4688355.34,0,2020/10/21,100,0,7.3,8.19,0.8899999999999997,8.68,1.38
A3311011160010593001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/7/art_1229662157_161953.html,5058345.006,0,4598035.61,0,2021/12/7,100,0,9.1,8.249999999999998,0.8500000000000014,8.39,0.7099999999999991
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/28/art_1229661923_139447.html,5076641.998,0,4700970.49,0,2020/8/28,100,0,7.4,8.03,0.629999999999999,9.11,1.709999999999999
A3311011160012828,莲都区联城街道 LC01-B-30（联城东） 迁建安置小区工程,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229661852_203441.html,5098904.497,0,4762376.8,0,2023/4/25,100,0,6.6,8.120000000000003,1.5200000000000031,9.13,2.530000000000001
A3311011160011693001001,遂昌县2022 年老旧小区改造项目——凯恩路（凯恩路幼儿园至广济骨伤）南侧区块开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/16/art_1229662124_188053.html,5099311.139,0,4523088.98,0,2022/8/16,100,0,11.3,8.150000000000002,3.1499999999999986,8.76,2.540000000000001
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/6/art_1229662124_160745.html,5100701.474,0,4774256.58,0,2020/7/6,100,0,6.4,8.240000000000004,1.8400000000000034,8.59,2.1899999999999995
A3311011160011748,2022年中心城区口袋公园微改造项目,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661812_188440.html,5133327.59,0,4686728.09,0,2022/11/21,100,0,8.7,8.170000000000002,0.5299999999999976,8.63,0.06999999999999851
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/11/art_1229661852_132089.html,5138384.615,0,4742729.0,0,2019/9/11,100,0,7.7,8.07,0.3700000000000001,9.09,1.3899999999999997
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/1/art_1229661812_157658.html,5138787.996,0,4794489.2,0,2019/11/1,100,0,6.7,8.110000000000003,1.4100000000000028,9.04,2.339999999999999
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/21/art_1229662089_159525.html,5139541.194,0,4605028.91,0,2019/10/21,100,0,10.4,8.190000000000001,2.209999999999999,8.13,2.2699999999999996
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/14/art_1229661923_139548.html,5165382.326,0,4664340.24,0,2020/9/14,100,0,9.7,8.1,1.5999999999999996,8.34,1.3599999999999994
A3311011160011951001001,缙云县城建成区“污水零直排”建设项目—紫薇花园小区污水零直排工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/29/art_1229662089_187864.html,5166956.125,0,4614091.82,0,2022/9/29,100,0,10.7,8.130000000000003,2.5699999999999967,8.47,2.2299999999999986
A3311011160010867001001,丽水南城水阁村地块南侧支路工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/17/art_1229661812_187619.html,5193109.0,0,4673798.1,0,2022/2/17,100,0,10.0,8.209999999999999,1.790000000000001,8.81,1.1899999999999995
A3311011160012216,杭州电子科技大学丽水研究院改造项目,http://lssggzy.lishui.gov.cn/art/2022/12/4/art_1229661812_188278.html,5208207.0,0,4687386.3,0,2022/12/4,100,0,10.0,8.040000000000001,1.959999999999999,8.45,1.5500000000000007
A3311011160011480001001,云和梯田游客服务中心拆迁安置项目二期室外配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/6/art_1229661989_187999.html,5208832.174,0,4792125.6,0,2022/7/6,100,0,8.0,8.210000000000003,0.21000000000000263,8.55,0.5500000000000007
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/14/art_1229662124_161735.html,5221913.001,0,4819825.7,0,2021/9/14,100,0,7.7,8.049999999999999,0.34999999999999876,8.88,1.1800000000000006
A3311011160012577,湿地水毁修复项目,http://lssggzy.lishui.gov.cn/art/2023/3/14/art_1229661852_198691.html,5228186.602,0,4862213.54,0,2023/3/14,100,0,7.0,8.149999999999999,1.1499999999999986,8.22,1.2200000000000006
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/22/art_1229662190_173386.html,5268796.002,0,4757722.79,0,2020/4/22,100,0,9.7,8.080000000000002,1.6199999999999974,8.32,1.379999999999999
A3311011160011664,丽水南城江南路中学南侧支路工程,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661812_188551.html,5320955.075,0,4969772.04,0,2022/11/21,100,0,6.6,8.01,1.4100000000000001,8.39,1.790000000000001
A3311011160011582001001,松阳县西屏街道三村综合楼开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/30/art_1229662157_188012.html,5356387.998,0,4868956.69,0,2022/8/30,100,0,9.1,8.100000000000003,0.9999999999999964,8.84,0.2599999999999998
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/17/art_1229661812_157739.html,5368586.998,0,4971311.56,0,2020/1/17,100,0,7.4,8.05,0.6500000000000004,8.43,1.0299999999999994
A3311011160013046,丽水市大溪南路（南明山路口）工程,http://lssggzy.lishui.gov.cn/art/2023/6/8/art_1229661812_214142.html,5371567.005,0,5022415.15,0,2023/6/8,100,0,6.5,8.280000000000003,1.780000000000003,9.0,2.5
A3311011160010613001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/14/art_1229662190_173753.html,5388729.018,0,4995351.8,0,2021/12/14,100,0,7.3,8.210000000000003,0.9100000000000028,8.37,1.0699999999999994
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/3/3/art_1229661956_138539.html,5424921.658,0,5039752.22,0,2021/3/3,100,0,7.1,8.2,1.0999999999999996,8.13,1.0300000000000011
A3311011160012946,缙云县乡镇街道生态公墓建设工程-东方胪膛片区骨灰堂及附属工程,http://lssggzy.lishui.gov.cn/art/2023/5/23/art_1229662089_212353.html,5425835.398,0,5046026.92,0,2023/5/23,100,0,7.0,8.080000000000002,1.0800000000000018,8.84,1.8399999999999999
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/8/art_1229662056_140416.html,5440763.0,0,5059909.59,0,2020/5/8,100,0,7.0,8.11,1.1099999999999994,9.01,2.01
A3311011160011331001001,松阳县项弄村综合楼及文化礼堂工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/5/art_1229662157_187914.html,5467597.998,0,4997384.57,0,2022/7/5,100,0,8.6,8.17,0.4299999999999997,8.21,0.3899999999999988
A3311011160010761001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/29/art_1229662124_162553.html,5473692.998,0,5002955.4,0,2021/12/29,100,0,8.6,8.450000000000001,0.14999999999999858,8.68,0.08000000000000007
A3311011160012804,仙渡乡节地生态安葬点项目,http://lssggzy.lishui.gov.cn/art/2023/5/6/art_1229661852_210754.html,5483378.998,0,5033741.92,0,2023/5/6,100,0,8.2,8.31,0.11000000000000121,8.45,0.25
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/23/art_1229662089_160077.html,5485133.629,0,5062778.34,0,2020/6/23,100,0,7.7,8.160000000000002,0.46000000000000174,8.36,0.6599999999999993
A3311011160011591001001,2022年遂昌县城雨污水管道提升工程——平昌路雨污水管道提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/12/art_1229662124_188034.html,5492913.204,0,4971086.45,0,2022/8/12,100,0,9.5,8.370000000000001,1.129999999999999,9.12,0.3800000000000008
A3311011160011502001001,温溪镇小峙村综合提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/11/art_1229661956_188485.html,5494446.23,0,4868079.36,0,2022/7/11,100,0,11.4,8.210000000000003,3.1899999999999977,9.02,2.380000000000001
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/10/art_1229662124_159894.html,5502508.998,0,4886227.99,0,2020/8/10,100,0,11.2,8.399999999999999,2.8000000000000007,8.05,3.1499999999999986
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/3/art_1229662190_173560.html,5513648.004,0,4973310.5,0,2021/6/3,100,0,9.8,8.14,1.6600000000000001,8.87,0.9300000000000015
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/15/art_1229661812_158226.html,5562821.0,0,5062167.11,0,2020/12/15,100,0,9.0,8.18,0.8200000000000003,8.74,0.2599999999999998
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/30/art_1229661812_159841.html,5584204.002,0,5148636.09,0,2021/8/30,100,0,7.8,8.110000000000001,0.3100000000000014,8.87,1.0699999999999994
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/10/art_1229661812_158187.html,5585062.002,0,5076821.36,0,2020/12/10,100,0,9.1,8.24,0.8599999999999994,8.17,0.9299999999999997
A3311011160011689001001,大港头镇镇区配套基础设施改造及环境整治项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/16/art_1229661852_188042.html,5612304.004,0,5213830.42,0,2022/8/16,100,0,7.1,8.240000000000002,1.1400000000000023,8.63,1.5300000000000011
A3311011160011786001001,庆元县教场路提升改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229662056_187946.html,5615208.997,0,5092994.56,0,2022/8/31,100,0,9.3,8.12,1.1800000000000015,8.68,0.620000000000001
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/17/art_1229662124_161156.html,5619369.004,0,5192296.96,0,2020/11/17,100,0,7.6,8.06,0.46000000000000085,8.88,1.2800000000000011
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/11/art_1229661989_137779.html,5620533.951,0,5092203.76,0,2020/10/11,100,0,9.4,8.240000000000004,1.1599999999999966,8.83,0.5700000000000003
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661812_157978.html,5625495.0,0,5096698.47,0,2020/8/17,100,0,9.4,8.26,1.1400000000000006,8.21,1.1899999999999995
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/3/art_1229662089_159179.html,5639899.206,0,5115388.58,0,2019/6/3,100,0,9.3,8.120000000000003,1.179999999999998,8.23,1.0700000000000003
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/4/art_1229662157_161481.html,5660237.004,0,5139495.2,0,2020/9/4,100,0,9.2,8.209999999999999,0.9900000000000002,8.69,0.5099999999999998
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/16/art_1229662190_173447.html,5694121.351,0,5227203.4,0,2020/12/16,100,0,8.2,8.290000000000003,0.09000000000000341,8.62,0.41999999999999993
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/12/art_1229662157_159478.html,5712286.997,0,5249591.75,0,2019/6/12,100,0,8.1,8.0,0.09999999999999964,9.0,0.9000000000000004
A3311011160011732,遂昌县城区河岸便民设施提升工程,http://lssggzy.lishui.gov.cn/art/2022/8/24/art_1229662124_188343.html,5714319.516,0,5314317.15,0,2022/8/24,100,0,7.0,8.09,1.0899999999999999,9.23,2.2300000000000004
A3311011160011751001001,青田县应急物资储备仓项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/29/art_1229661956_188505.html,5717323.877,0,5294241.91,0,2022/8/29,100,0,7.4,8.23,0.8300000000000001,8.7,1.299999999999999
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/30/art_1229662157_161271.html,5722885.005,0,5362343.25,0,2020/6/30,100,0,6.3,8.31,2.0100000000000007,8.75,2.45
A3311011160012817,中梁天悦湾幼儿园改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661852_202962.html,5723027.0,0,5322415.11,0,2023/4/20,100,0,7.0,8.15,1.1500000000000004,9.24,2.24
A3311011160012908,青田县仁庄镇集镇道路网工程一期项目,http://lssggzy.lishui.gov.cn/art/2023/5/17/art_1229661956_211702.html,5755378.348,0,5398544.89,0,2023/5/17,100,0,6.2,8.23,2.0300000000000002,8.25,2.05
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/18/art_1229662124_161492.html,5757809.405,0,5222333.13,0,2021/8/18,100,0,9.3,8.210000000000003,1.089999999999998,8.39,0.9100000000000001
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/18/art_1229661956_136829.html,5767812.465,0,5289084.03,0,2019/9/18,100,0,8.3,8.29,0.010000000000001563,8.16,0.14000000000000057
A3311011160012918,缙云县县城建成区“污水零直排区”建设工程—白云路片区污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/5/15/art_1229662089_211424.html,5776296.719,0,5175561.86,0,2023/5/15,100,0,10.4,8.139999999999999,2.2600000000000016,9.07,1.33
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/16/art_1229661923_138698.html,5798590.0,0,5381091.52,0,2020/1/16,100,0,7.2,8.309999999999999,1.1099999999999985,8.5,1.2999999999999998
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/7/9/art_1229661923_137932.html,5808341.838,0,5151999.21,0,2019/7/9,100,0,11.3,8.120000000000001,3.1799999999999997,8.25,3.0500000000000007
A3311011160010655,0,http://lssggzy.lishui.gov.cn/art/2021/12/1/art_1229662190_173732.html,5820501.003,0,5453809.44,0,2021/12/1,100,0,6.3,8.44,2.1399999999999997,9.03,2.7299999999999995
