id,source_website_address,city,zbkzj,kbjj,k1,k2,project_type,下浮率,rule1,rule1_result,rule2,rule2_result,rule3,rule3_result,rule4,rule4_result
ah-chizhou-3ca3b144dc7341f7a571e4a6e4b3a7af,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/3ca3b144dc7341f7a571e4a6e4b3a7af,池州市,2700000.0,2430000.0,0,0,公路工程,10.0,16.599999999999994,6.599999999999994,5.920000000000002,4.079999999999998,6.8,3.2,9.39,0.6099999999999994
ah-chizhou-3d4f90ce434a4d35a85bb18b1c8e6c7c,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/3d4f90ce434a4d35a85bb18b1c8e6c7c,池州市,3513967.32,3359732.83,0,0,公路工程,4.390000000000001,18.430000000000007,14.040000000000006,5.689999999999998,1.2999999999999972,6.5,2.1099999999999994,9.76,5.369999999999999
ah-chizhou-3d9ed43b2cfe47cbb607c4afd6d75679,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/3d9ed43b2cfe47cbb607c4afd6d75679,池州市,5498924.06,5150476.1162,0,0,公路工程,6.340000000000003,18.430000000000007,12.090000000000003,6.099999999999994,0.2400000000000091,6.6,0.25999999999999623,9.95,3.609999999999996
ah-chizhou-3f4945ac5dcf47c88331bbd7fcbe3c79,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/3f4945ac5dcf47c88331bbd7fcbe3c79,池州市,9983861.92,9271100.54,0,0,公路工程,7.140000000000001,15.280000000000001,8.14,6.099999999999994,1.0400000000000063,6.6,0.5400000000000009,9.0,1.8599999999999994
ah-chizhou-3ff05246910f4020995b0842bfdf0d71,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/3ff05246910f4020995b0842bfdf0d71,池州市,11233789.03,10735384.01,0,0,,4.439999999999998,15.319999999999993,10.879999999999995,5.709999999999994,1.269999999999996,6.5,2.0600000000000023,8.83,4.390000000000002
ah-chizhou-4228a0714bda459e9e25609490e6819e,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/4228a0714bda459e9e25609490e6819e,池州市,9117016.43,8615580.53,0,0,水利水电工程,5.5,13.780000000000001,8.280000000000001,5.920000000000002,0.4200000000000017,6.1,0.5999999999999996,8.33,2.83
ah-chizhou-43190a9e52cb4de99524216f35cb0b63,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/43190a9e52cb4de99524216f35cb0b63,池州市,10625354.02,10063272.79,0,0,建筑工程,5.290000000000006,18.430000000000007,13.14,6.099999999999994,0.8099999999999881,6.1,0.8099999999999934,9.8,4.5099999999999945
ah-chizhou-44646926d381457aa5ed8145036131ca,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/44646926d381457aa5ed8145036131ca,池州市,13173256.76,11967601.79,0,0,公路工程,9.150000000000006,18.430000000000007,9.280000000000001,5.799999999999997,3.3500000000000085,7.0,2.1500000000000057,9.95,0.7999999999999936
ah-chizhou-456597ce887247ddab3d4ae8b2e1c698,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/456597ce887247ddab3d4ae8b2e1c698,池州市,6632729.46,6343323.72,0,0,水利水电工程,4.359999999999999,16.599999999999994,12.239999999999995,6.3799999999999955,2.019999999999996,6.6,2.24,9.51,5.15
ah-chizhou-45ec0a3a63be4c79a9016ba11081b993,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/45ec0a3a63be4c79a9016ba11081b993,池州市,1937544.4,1802072.73,0,0,公路工程,6.989999999999995,16.28,9.290000000000006,4.810000000000002,2.1799999999999926,6.9,0.08999999999999453,8.88,1.890000000000006
ah-chizhou-46643cdaa14249e6b6951856db9cb92c,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/46643cdaa14249e6b6951856db9cb92c,池州市,52997330.13,48700730.59,0,0,建筑工程,8.11,15.319999999999993,7.209999999999994,6.280000000000001,1.8299999999999983,6.8,1.3099999999999996,9.15,1.040000000000001
ah-chizhou-46cfb65fe2b4467b9766d1c90923b08d,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/46cfb65fe2b4467b9766d1c90923b08d,池州市,19392397.87,17937968.03,0,0,建筑工程,7.5,16.599999999999994,9.099999999999994,5.400000000000006,2.0999999999999943,7.1,0.40000000000000036,9.27,1.7699999999999996
ah-chizhou-47e5145b2fdc4966ac7b421e9b152457,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/47e5145b2fdc4966ac7b421e9b152457,池州市,218720.2,202753.63,0,0,建筑工程,7.299999999999997,15.780000000000001,8.480000000000004,5.689999999999998,1.6099999999999994,6.3,0.9999999999999973,8.9,1.6000000000000032
ah-chizhou-48438cd23b534b04b1777e39f57d21a4,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/48438cd23b534b04b1777e39f57d21a4,池州市,7482145.66,6655185.59,0,0,市政公用工程,11.049999999999997,16.599999999999994,5.549999999999997,6.280000000000001,4.769999999999996,6.5,4.549999999999997,9.44,1.6099999999999977
ah-chizhou-486e76d6eab1455e9bc4fac8b7584592,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/486e76d6eab1455e9bc4fac8b7584592,池州市,18331580.34,17315952.12,0,0,建筑工程,5.540000000000006,18.430000000000007,12.89,5.920000000000002,0.37999999999999545,6.3,0.7599999999999936,9.79,4.249999999999993
ah-chizhou-498bb07635044aacbe3344ebe6adc436,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/498bb07635044aacbe3344ebe6adc436,池州市,4523735.61,4116599.4,0,0,,9.0,16.28,7.280000000000001,6.3799999999999955,2.6200000000000045,6.3,2.7,9.33,0.33000000000000007
ah-chizhou-4a7f9da16b4d49ef861249b18045c156,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/4a7f9da16b4d49ef861249b18045c156,池州市,13087317.74,12273875.74,0,0,,6.219999999999999,16.209999999999994,9.989999999999995,5.400000000000006,0.8199999999999932,6.4,0.1800000000000015,8.94,2.7200000000000006
ah-chizhou-4aa08f9346094be680240bae4a036d9f,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/4aa08f9346094be680240bae4a036d9f,池州市,12282977.22,11354786.26,0,0,市政公用工程,7.560000000000002,15.780000000000001,8.219999999999999,6.0,1.5600000000000023,6.9,0.6600000000000019,9.2,1.639999999999997
ah-chizhou-4d42cd0e4928481aa35451b9b75e0ce3,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/4d42cd0e4928481aa35451b9b75e0ce3,池州市,24908800.0,23638451.0,0,0,市政公用工程,5.099999999999994,18.430000000000007,13.330000000000013,5.799999999999997,0.7000000000000028,6.8,1.7000000000000055,9.89,4.790000000000006
ah-chizhou-502c2712648147b18c0355c3129dcac6,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/502c2712648147b18c0355c3129dcac6,池州市,274321376.29,273918344.42,0,0,公路工程,0.15000000000000568,16.28,16.129999999999995,6.189999999999998,6.039999999999992,6.6,6.449999999999994,9.34,9.189999999999994
ah-chizhou-51b8f8abd0434902b9ad1594013fdd43,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/51b8f8abd0434902b9ad1594013fdd43,池州市,9721538.55,9119724.21,0,0,公路工程,6.189999999999998,16.28,10.090000000000003,5.5,0.6899999999999977,6.8,0.6100000000000021,9.12,2.9300000000000015
ah-chizhou-52912054495940fc8dce985ebb51218f,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/52912054495940fc8dce985ebb51218f,池州市,5144018.19,4894841.95,0,0,公路工程,4.840000000000003,16.599999999999994,11.759999999999991,5.689999999999998,0.8499999999999943,6.6,1.7599999999999962,9.24,4.399999999999997
ah-chizhou-5630475d8c7646d2a765f08c2ff78721,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/5630475d8c7646d2a765f08c2ff78721,池州市,5919868.0,5528000.0,0,0,公路工程,6.6200000000000045,18.430000000000007,11.810000000000002,5.400000000000006,1.2199999999999989,6.0,0.6200000000000045,9.49,2.8699999999999957
ah-chizhou-565fbc0c68b94c14b9ec4ec7dbd7478f,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/565fbc0c68b94c14b9ec4ec7dbd7478f,池州市,21228900.0,19106010.0,0,0,市政公用工程,10.0,18.430000000000007,8.430000000000007,6.540000000000006,3.4599999999999937,7.1,2.9000000000000004,10.28,0.27999999999999936
ah-chizhou-56a685e74747480097198e30a71b4bc5,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/56a685e74747480097198e30a71b4bc5,池州市,5836250.6,5398805.73,0,0,市政公用工程,7.5,18.430000000000007,10.930000000000007,5.5,2.0,6.7,0.7999999999999998,9.74,2.24
ah-chizhou-56e61b3620b043fd9a790641fcd31352,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/56e61b3620b043fd9a790641fcd31352,池州市,72768060.97,66124337.0,0,0,建筑工程,9.129999999999995,18.430000000000007,9.300000000000011,6.189999999999998,2.9399999999999977,6.6,2.529999999999996,9.99,0.8600000000000048
ah-chizhou-57d3711c561d4eff92f1549a8250c7d7,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/57d3711c561d4eff92f1549a8250c7d7,池州市,18418593.86,17361036.04,0,0,公路工程,5.739999999999995,15.780000000000001,10.040000000000006,6.3799999999999955,0.6400000000000006,6.2,0.4600000000000053,9.15,3.4100000000000055
ah-chizhou-591a346e33c242769fb2391277fd9f7b,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/591a346e33c242769fb2391277fd9f7b,池州市,72933178.25,71831887.26,0,0,水利水电工程,1.5100000000000051,18.430000000000007,16.92,5.799999999999997,4.289999999999992,6.1,4.5899999999999945,9.68,8.169999999999995
ah-chizhou-591ebace83814dde8067ca7addd728a2,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/591ebace83814dde8067ca7addd728a2,池州市,14078497.4,13866800.0,0,0,,1.5,16.599999999999994,15.099999999999994,6.0,4.5,6.8,5.3,9.42,7.92
ah-chizhou-5a102c8b498d4987a24d690eac8b0c07,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/5a102c8b498d4987a24d690eac8b0c07,池州市,10165689.4,9373487.39,0,0,市政公用工程,7.790000000000006,16.28,8.489999999999995,6.189999999999998,1.6000000000000085,6.1,1.6900000000000066,9.19,1.3999999999999932
ah-chizhou-5ba237e2f4294880830a3c99a4cf32c2,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/5ba237e2f4294880830a3c99a4cf32c2,池州市,6479983.16,6238580.61,0,0,水利水电工程,3.730000000000004,18.430000000000007,14.700000000000003,5.400000000000006,1.6700000000000017,6.3,2.569999999999996,9.58,5.849999999999996
ah-chizhou-5bf9da4547d04bd7a28f02bb48129604,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/5bf9da4547d04bd7a28f02bb48129604,池州市,5912834.83,5007063.958,0,0,公路工程,15.319999999999993,18.430000000000007,3.1100000000000136,6.280000000000001,9.039999999999992,6.1,9.219999999999994,9.87,5.449999999999994
ah-chizhou-5d0c384f7fbe49fba69cb6a6da7ffba7,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/5d0c384f7fbe49fba69cb6a6da7ffba7,池州市,2890267.28,2735088.83,0,0,公路工程,5.3700000000000045,16.28,10.909999999999997,5.920000000000002,0.5499999999999972,7.2,1.8299999999999956,9.41,4.039999999999996
ah-chizhou-5e8bac3535574ecc844c2d58d8c8cfa4,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/5e8bac3535574ecc844c2d58d8c8cfa4,池州市,253434391.3,229654852.48,0,0,建筑工程,9.379999999999995,18.430000000000007,9.050000000000011,6.280000000000001,3.0999999999999943,7.0,2.3799999999999955,10.14,0.7600000000000051
ah-chizhou-5fe51f7b14544a6283ba28e80ccaee75,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/5fe51f7b14544a6283ba28e80ccaee75,池州市,27413870.25,26117194.19,0,0,建筑工程,4.730000000000004,15.319999999999993,10.58999999999999,6.540000000000006,1.8100000000000023,6.4,1.6699999999999964,9.13,4.399999999999997
ah-chizhou-612e22c9478b4a958873710871a563bd,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/612e22c9478b4a958873710871a563bd,池州市,1711708.18,1634681.31,0,0,公路工程,4.5,16.599999999999994,12.099999999999994,5.200000000000003,0.7000000000000028,6.5,2.0,9.01,4.51
ah-chizhou-6169951649664987836ce1ec6e076f62,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6169951649664987836ce1ec6e076f62,池州市,196873308.89,182639368.65,0,0,建筑工程,7.230000000000004,16.28,9.049999999999997,6.189999999999998,1.0400000000000063,6.1,1.1300000000000043,9.19,1.9599999999999955
ah-chizhou-63bbd38a74d64c6a9e160cafdf2f6b25,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/63bbd38a74d64c6a9e160cafdf2f6b25,池州市,5110483.14,4935040.25,0,0,建筑工程,3.430000000000007,18.430000000000007,15.0,6.0,2.569999999999993,6.1,2.669999999999993,9.76,6.329999999999993
ah-chizhou-647c61f010f54048b6055edd1381bb51,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/647c61f010f54048b6055edd1381bb51,池州市,13956600.82,13290599.99,0,0,水利水电工程,4.769999999999996,18.430000000000007,13.66000000000001,5.609999999999999,0.8400000000000034,6.7,1.9300000000000042,9.78,5.010000000000003
ah-chizhou-65144d4e4df64ab985cc0b04e79abd42,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/65144d4e4df64ab985cc0b04e79abd42,池州市,33263202.3,30603475.71,0,0,市政公用工程,8.0,14.870000000000005,6.8700000000000045,5.5,2.5,6.9,1.0999999999999996,8.73,0.7300000000000004
ah-chizhou-65736dc48fd94599881b66f2b2121e6d,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/65736dc48fd94599881b66f2b2121e6d,池州市,6566461.4,6246755.55,0,0,建筑工程,4.8700000000000045,18.430000000000007,13.560000000000002,5.5,0.6299999999999955,6.1,1.229999999999995,9.56,4.689999999999996
ah-chizhou-65953e9aec914812b46c97454b361c7d,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/65953e9aec914812b46c97454b361c7d,池州市,8384739.59,7885429.43,0,0,建筑工程,5.950000000000003,18.430000000000007,12.480000000000004,5.689999999999998,0.2600000000000051,6.1,0.1499999999999968,9.64,3.6899999999999977
ah-chizhou-68301d3174394a29b1b6dfcf1ea9b563,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/68301d3174394a29b1b6dfcf1ea9b563,池州市,8395337.55,7765760.2,0,0,市政公用工程,7.5,16.28,8.780000000000001,5.290000000000006,2.2099999999999937,6.4,1.0999999999999996,8.92,1.42
ah-chizhou-686e7d3f75144395813cb5d29b5b4e12,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/686e7d3f75144395813cb5d29b5b4e12,池州市,10366252.45,9516177.51,0,0,市政公用工程,8.200000000000003,15.780000000000001,7.579999999999998,5.920000000000002,2.280000000000001,6.5,1.7000000000000028,9.05,0.8499999999999979
ah-chizhou-697f08906cb6482594b960ad374230ba,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/697f08906cb6482594b960ad374230ba,池州市,10757966.94,10259399.72,0,0,建筑工程,4.6299999999999955,16.28,11.650000000000006,5.609999999999999,0.980000000000004,6.4,1.770000000000005,9.05,4.420000000000005
ah-chizhou-6a33b811c23443af8ae684fbba9153c4,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6a33b811c23443af8ae684fbba9153c4,池州市,15215700.0,14362030.05,0,0,建筑工程,5.609999999999999,18.430000000000007,12.820000000000007,6.3799999999999955,0.769999999999996,7.0,1.3900000000000006,10.18,4.57
ah-chizhou-6a87cbc37bce4390b83ba9c69fbe18ed,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6a87cbc37bce4390b83ba9c69fbe18ed,池州市,365397405.0,316062275.5,0,0,公路工程,13.5,18.430000000000007,4.930000000000007,5.799999999999997,7.700000000000003,5.9,7.6,9.62,3.880000000000001
ah-chizhou-6a93170579ac4a1b9a3833de72c05b34,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6a93170579ac4a1b9a3833de72c05b34,池州市,8796503.32,7652957.89,0,0,公路工程,13.0,16.599999999999994,3.5999999999999943,5.200000000000003,7.799999999999997,6.9,6.1,9.13,3.869999999999999
ah-chizhou-6b75dc75e9a147ff9814be9dd5a192a2,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6b75dc75e9a147ff9814be9dd5a192a2,池州市,78069477.38,68572709.56,10.9,0,市政公用工程,12.159999999999997,13.5,1.3400000000000034,5.5,6.659999999999997,6.3,5.859999999999997,8.14,4.019999999999996
ah-chizhou-6caa124da1e540b795c8bbb41ec6896f,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6caa124da1e540b795c8bbb41ec6896f,池州市,5367541.9,5265558.6,0,0,水利水电工程,1.9000000000000057,18.430000000000007,16.53,5.799999999999997,3.8999999999999915,6.1,4.199999999999994,9.68,7.779999999999994
ah-chizhou-6dfe43bf47a7479f8d78516094b2f69f,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6dfe43bf47a7479f8d78516094b2f69f,池州市,26374111.09,25085735.61,0,0,公路工程,4.890000000000001,16.599999999999994,11.709999999999994,5.689999999999998,0.7999999999999972,6.8,1.9099999999999993,9.3,4.41
ah-chizhou-6e5dda6a59c2442fbaa923dace36819d,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6e5dda6a59c2442fbaa923dace36819d,池州市,15953292.15,14741639.61,0,0,,7.599999999999994,16.599999999999994,9.0,6.099999999999994,1.5,7.1,0.49999999999999467,9.55,1.9500000000000064
ah-chizhou-6f707b01f8914954a080f2f73d073ffb,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/6f707b01f8914954a080f2f73d073ffb,池州市,6335956.86,5832248.29,0,0,公路工程,7.950000000000003,18.430000000000007,10.480000000000004,5.5,2.450000000000003,7.0,0.9500000000000028,9.83,1.8799999999999972
ah-chizhou-7008edc535754ec4aed1c3cac80bd7ac,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7008edc535754ec4aed1c3cac80bd7ac,池州市,20526716.19,19589445.17,0,0,建筑工程,4.569999999999993,16.599999999999994,12.030000000000001,5.5,0.9300000000000068,6.2,1.630000000000007,9.04,4.470000000000006
ah-chizhou-705d7fb69d9f498097c9f5220e4a79bb,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/705d7fb69d9f498097c9f5220e4a79bb,池州市,10976077.12,10830251.38,0.3,0,水利水电工程,1.3299999999999983,18.430000000000007,17.10000000000001,5.290000000000006,3.960000000000008,6.2,4.870000000000002,9.51,8.180000000000001
ah-chizhou-7060e7590b034dbb9413d1cf2a048f97,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7060e7590b034dbb9413d1cf2a048f97,池州市,5625139.52,5271880.76,0,0,水利水电工程,6.280000000000001,18.430000000000007,12.150000000000006,5.920000000000002,0.35999999999999943,6.1,0.1800000000000015,9.73,3.4499999999999993
ah-chizhou-712d09b120c545d88907559da51085fd,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/712d09b120c545d88907559da51085fd,池州市,26067714.67,24523218.89,0,0,建筑工程,5.920000000000002,16.599999999999994,10.679999999999993,5.099999999999994,0.8200000000000074,6.7,0.7799999999999985,9.03,3.1099999999999977
ah-chizhou-7205d36d76b24d05914d64468d784aeb,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7205d36d76b24d05914d64468d784aeb,池州市,38322935.89,35070036.8,0,0,建筑工程,8.489999999999995,18.430000000000007,9.940000000000012,6.3799999999999955,2.1099999999999994,6.6,1.8899999999999952,10.06,1.5700000000000056
ah-chizhou-73856abb3270427fb3a9dc59daf1b923,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/73856abb3270427fb3a9dc59daf1b923,池州市,3850829.82,3721827.02,0,0,公路工程,3.3499999999999943,15.780000000000001,12.430000000000007,6.700000000000003,3.3500000000000085,6.2,2.850000000000006,9.27,5.920000000000005
ah-chizhou-73ba72735c5e41729ff625d12ba04a75,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/73ba72735c5e41729ff625d12ba04a75,池州市,15820030.19,15008743.22,8.5,0,建筑工程,5.1299999999999955,18.430000000000007,13.300000000000011,6.189999999999998,1.0600000000000023,6.0,0.8700000000000045,9.8,4.670000000000005
ah-chizhou-73dca2d371d14bcf981b3886c30d9511,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/73dca2d371d14bcf981b3886c30d9511,池州市,87345529.34,83423758.16,0,0,建筑工程,4.489999999999995,18.430000000000007,13.940000000000012,5.799999999999997,1.3100000000000023,6.7,2.2100000000000053,9.86,5.3700000000000045
ah-chizhou-73e225a56f1d44cbb56dd282c33eaa59,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/73e225a56f1d44cbb56dd282c33eaa59,池州市,7609230.38,7315405.02,0,0,水利水电工程,3.8599999999999994,16.599999999999994,12.739999999999995,6.540000000000006,2.680000000000007,7.1,3.24,9.73,5.870000000000001
ah-chizhou-761284f84f7945b992920dd23da621c3,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/761284f84f7945b992920dd23da621c3,池州市,15395171.18,14541262.11,0,0,公路工程,5.549999999999997,18.430000000000007,12.88000000000001,6.280000000000001,0.730000000000004,6.3,0.7500000000000027,9.93,4.380000000000003
ah-chizhou-771c4a86e7f8420aa573bf50ed356203,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/771c4a86e7f8420aa573bf50ed356203,池州市,6949200.0,6789000.0,0,0,,2.3100000000000023,16.28,13.969999999999999,6.0,3.6899999999999977,7.0,4.689999999999998,9.38,7.0699999999999985
ah-chizhou-772d570f4c214dab9484d2d7e6ba5100,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/772d570f4c214dab9484d2d7e6ba5100,池州市,141866618.44,129664996.62,0,0,建筑工程,8.599999999999994,13.849999999999994,5.25,5.0,3.5999999999999943,6.8,1.7999999999999945,8.19,0.4099999999999948
ah-chizhou-785c375cdb15499d837604aeb12137a1,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/785c375cdb15499d837604aeb12137a1,池州市,14406571.66,13344009.56,0,0,市政公用工程,7.3799999999999955,16.599999999999994,9.219999999999999,5.920000000000002,1.4599999999999937,6.0,1.3799999999999955,9.15,1.770000000000005
ah-chizhou-79381538605744c8902498ed33c71167,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/79381538605744c8902498ed33c71167,池州市,5292401.48,4951561.92,0,0,公路工程,6.439999999999998,18.430000000000007,11.990000000000009,7.299999999999997,0.8599999999999994,6.7,0.26000000000000245,10.46,4.020000000000003
ah-chizhou-79a5d1495a964ff2b8a5aac07d79db5b,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/79a5d1495a964ff2b8a5aac07d79db5b,池州市,5397409.64,5122732.41,0,0,市政公用工程,5.090000000000003,15.780000000000001,10.689999999999998,5.5,0.4099999999999966,6.2,1.1099999999999968,8.79,3.6999999999999957
ah-chizhou-7aafc2a3fe754286a11cd12a55663d25,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7aafc2a3fe754286a11cd12a55663d25,池州市,3895073.44,3505566.1,0,0,,10.0,14.980000000000004,4.980000000000004,5.5,4.5,7.0,3.0,8.79,1.2100000000000009
ah-chizhou-7b80f504d8ae46328ea787889f4365ba,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7b80f504d8ae46328ea787889f4365ba,池州市,6240096.14,5748860.2,0,0,市政公用工程,7.8700000000000045,15.780000000000001,7.909999999999997,6.3799999999999955,1.490000000000009,7.1,0.7700000000000049,9.42,1.5499999999999954
ah-chizhou-7c16420543764757a28073e707a74776,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7c16420543764757a28073e707a74776,池州市,11711104.99,10646380.62,0,0,市政公用工程,9.090000000000003,18.430000000000007,9.340000000000003,6.599999999999994,2.490000000000009,6.5,2.5900000000000034,10.12,1.0299999999999958
ah-chizhou-7dcdf081e2b4407ebfe5c7d7d8fe482c,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7dcdf081e2b4407ebfe5c7d7d8fe482c,池州市,7200925.42,6947380.84,0,0,水利水电工程,3.519999999999996,18.430000000000007,14.91000000000001,6.599999999999994,3.0799999999999983,6.8,3.280000000000004,10.21,6.690000000000005
ah-chizhou-7e15ec62c4b040bdbedc0db171224179,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7e15ec62c4b040bdbedc0db171224179,池州市,7645446.34,7233097.88,7.7,0,建筑工程,5.390000000000001,18.430000000000007,13.040000000000006,6.0,0.6099999999999994,7.2,1.8099999999999996,10.09,4.699999999999999
ah-chizhou-7e7c50ed3a1f4877896d6de77595e2dd,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7e7c50ed3a1f4877896d6de77595e2dd,池州市,491369746.0,420429949.219,0,0,公路工程,14.439999999999998,16.209999999999994,1.769999999999996,5.400000000000006,9.039999999999992,6.6,7.839999999999998,9.0,5.439999999999998
ah-chizhou-7fa7634ec28348ee8ae6be172548ffde,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/7fa7634ec28348ee8ae6be172548ffde,池州市,4631248.71,4266352.62,0,0,市政公用工程,7.8799999999999955,18.430000000000007,10.550000000000011,5.689999999999998,2.1899999999999977,6.7,1.1799999999999953,9.82,1.9400000000000048
ah-chizhou-8052de9098724ce08c40f6a392477877,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/8052de9098724ce08c40f6a392477877,池州市,4985807.92,4295273.33,0,0,市政公用工程,13.849999999999994,16.28,2.430000000000007,6.3799999999999955,7.469999999999999,6.5,7.349999999999994,9.39,4.459999999999994
ah-chizhou-80903eeb705147c9a08710ceec95fe05,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/80903eeb705147c9a08710ceec95fe05,池州市,16504012.36,15682277.58,0,0,建筑工程,4.980000000000004,18.430000000000007,13.450000000000003,6.3799999999999955,1.3999999999999915,6.5,1.519999999999996,10.03,5.049999999999995
ah-chizhou-81abdb5af4a34874bbcdb73401479c9c,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/81abdb5af4a34874bbcdb73401479c9c,池州市,14567330.1,13502149.75,0,0,水利水电工程,7.310000000000002,16.209999999999994,8.899999999999991,5.799999999999997,1.5100000000000051,7.0,0.3100000000000023,9.28,1.969999999999997
ah-chizhou-82a9cde157db4790860c731036c76a8e,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/82a9cde157db4790860c731036c76a8e,池州市,20332533.05,19724590.31,0,0,水利水电工程,2.989999999999995,16.28,13.290000000000006,5.689999999999998,2.700000000000003,6.7,3.7100000000000053,9.17,6.180000000000005
ah-chizhou-8422cae2a2014968bb0a175e9e5f02f5,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/8422cae2a2014968bb0a175e9e5f02f5,池州市,6515842.83,6089120.28,0,0,水利水电工程,6.549999999999997,16.209999999999994,9.659999999999997,5.799999999999997,0.75,6.9,0.3500000000000032,9.25,2.700000000000003
ah-chizhou-842d2ca5deea443796433c546e2e25af,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/842d2ca5deea443796433c546e2e25af,池州市,6466205.68,5920508.88,0,0,公路工程,8.439999999999998,15.319999999999993,6.8799999999999955,6.0,2.4399999999999977,6.0,2.4399999999999977,8.8,0.360000000000003
ah-chizhou-8494914071ce4705a4392654aee7b349,https://ggj.chizhou.gov.cn/front/bidcontent/9005001004/8494914071ce4705a4392654aee7b349,池州市,3361372.96,3112078.73,0,0,公路工程,7.420000000000002,16.599999999999994,9.179999999999993,6.189999999999998,1.230000000000004,5.9,1.5200000000000014,9.23,1.8099999999999987
